Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/5108005-pardevejs-a-vitrinas-zona
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4866754-pardevejs-a-vitrinas-zona
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4820659-pardevejs-kasieris-e
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4814939-pardevejs-a-vitrinas-zona
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4814214-pardevejs-a-vitrinas-zona
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5196359-pardevejs-kasieris-e
Kvalitātes speciālists/-e,https://darbs.rimi.lv/jobs/5194504-kvalitates-specialists-e
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/5193842-pardevejs-a-vitrinas-zona
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5193830-pardevejs-kasieris-e
Nodaļu pārzinis/-e,https://darbs.rimi.lv/jobs/5193213-nodalu-parzinis-e
Preču komplektētājs/-a - izvietotājs/-a,https://darbs.rimi.lv/jobs/5192410-precu-komplektetajs-a-izvietotajs-a
Nodaļu pārzinis/-e,https://darbs.rimi.lv/jobs/5192405-nodalu-parzinis-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5192398-pardevejs-kasieris-e
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/5192393-pardevejs-a-vitrinas-zona
Kategorijas vadītājs/-a,https://darbs.rimi.lv/jobs/5185564-kategorijas-vaditajs-a
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5184365-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5184333-pardevejs-kasieris-e
Pavārs/-e,https://darbs.rimi.lv/jobs/5182663-pavars-e
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/5182657-zales-darbinieks-ce
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/5182655-pardevejs-a-vitrinas-zona
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5182649-pardevejs-kasieris-e
Konditors/-e,https://darbs.rimi.lv/jobs/5182641-konditors-e
Veikala vadītāja vietnieks/-ce,https://darbs.rimi.lv/jobs/5173836-veikala-vaditaja-vietnieks-ce
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/5173826-zales-darbinieks-ce
Maiņas vadītājs/-a,https://darbs.rimi.lv/jobs/5173821-mainas-vaditajs-a
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5173813-pardevejs-kasieris-e
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/5173804-zales-darbinieks-ce
Preču pieņēmējs/-a,https://darbs.rimi.lv/jobs/5173801-precu-pienemejs-a
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5173786-pardevejs-kasieris-e
Rimi darbinieks/-ce,https://darbs.rimi.lv/jobs/5171750-rimi-darbinieks-ce
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5170014-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5170001-pardevejs-kasieris-e
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/5167980-zales-darbinieks-ce
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/5167962-pardevejs-a-vitrinas-zona
Zāles darbinieks/-ce (uz noteiktu laiku),https://darbs.rimi.lv/jobs/5167933-zales-darbinieks-ce-uz-noteiktu-laiku
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5163091-pardevejs-kasieris-e
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/5163089-pardevejs-a-vitrinas-zona
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5163081-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5163070-pardevejs-kasieris-e
Veikala vadītāja vietnieks/-ce,https://darbs.rimi.lv/jobs/5163063-veikala-vaditaja-vietnieks-ce
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/5163051-pardevejs-a-vitrinas-zona
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5163042-pardevejs-kasieris-e
Praktikants/-e Grāmatvedības departamentā (uz noteiktu laiku),https://darbs.rimi.lv/jobs/5162149-praktikants-e-gramatvedibas-departamenta-uz-noteiktu-laiku
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5156680-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5154105-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5152763-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5152757-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5152731-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5152719-pardevejs-kasieris-e
Kurjers/-e,https://darbs.rimi.lv/jobs/5152706-kurjers-e
Kurjers/-e,https://darbs.rimi.lv/jobs/5152701-kurjers-e
Kurjers/-e,https://darbs.rimi.lv/jobs/5152699-kurjers-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5150054-pardevejs-kasieris-e
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/5141707-zales-darbinieks-ce
Trauku mazgātājs/-a Centrālajā virtuvē,https://darbs.rimi.lv/jobs/5141689-trauku-mazgatajs-a-centralaja-virtuve
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/5141682-pardevejs-a-vitrinas-zona
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5141658-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5141647-pardevejs-kasieris-e
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/5141611-zales-darbinieks-ce
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/5141588-zales-darbinieks-ce
Korporatīvās atbildības eksperts/-e (uz noteiktu laiku),https://darbs.rimi.lv/jobs/5138765-korporativas-atbildibas-eksperts-e-uz-noteiktu-laiku
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/5134354-zales-darbinieks-ce
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5134332-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5134322-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5134311-pardevejs-kasieris-e
Nodaļu pārzinis/-e,https://darbs.rimi.lv/jobs/5134292-nodalu-parzinis-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5134278-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5134268-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5126770-pardevejs-kasieris-e
Preču izvietotājs/-a,https://darbs.rimi.lv/jobs/5125371-precu-izvietotajs-a
Vecākais kasieris/-e,https://darbs.rimi.lv/jobs/5117987-vecakais-kasieris-e
Maiznieks/-ce,https://darbs.rimi.lv/jobs/5117971-maiznieks-ce
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/5117257-pardevejs-a-vitrinas-zona
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5113209-pardevejs-kasieris-e
Preču pieņēmējs/-a,https://darbs.rimi.lv/jobs/5113181-precu-pienemejs-a
Kasieris - konsultants/-e (info centrs),https://darbs.rimi.lv/jobs/5108012-kasieris-konsultants-e-info-centrs
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5108010-pardevejs-kasieris-e
Konditors/-e,https://darbs.rimi.lv/jobs/5107991-konditors-e
Maiznieks/-ce,https://darbs.rimi.lv/jobs/5107980-maiznieks-ce
Vecākais kasieris/-e,https://darbs.rimi.lv/jobs/5107971-vecakais-kasieris-e
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/5106137-pardevejs-a-vitrinas-zona
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5106134-pardevejs-kasieris-e
Preču pieņēmējs/-a,https://darbs.rimi.lv/jobs/5090839-precu-pienemejs-a
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/5084848-zales-darbinieks-ce
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5080931-pardevejs-kasieris-e
Maiznieks/-ce,https://darbs.rimi.lv/jobs/5079599-maiznieks-ce
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5079589-pardevejs-kasieris-e
Nodaļu pārzinis/-e,https://darbs.rimi.lv/jobs/5071299-nodalu-parzinis-e
Projektu vadītājs,https://darbs.rimi.lv/jobs/5069395-projektu-vaditajs
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/5069083-pardevejs-a-vitrinas-zona
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/5060348-pardevejs-a-vitrinas-zona
Maiznieks/-ce,https://darbs.rimi.lv/jobs/5053774-maiznieks-ce
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/5053733-pardevejs-a-vitrinas-zona
Maiņas vadītājs/-a (veikalā),https://darbs.rimi.lv/jobs/5053169-mainas-vaditajs-a-veikala
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/5039159-pardevejs-a-vitrinas-zona
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5038916-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5021224-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/5015815-pardevejs-kasieris-e
Pavārs/-e,https://darbs.rimi.lv/jobs/5014668-pavars-e
Preču izvietotājs/-a,https://darbs.rimi.lv/jobs/5005912-precu-izvietotajs-a
Preču izvietotājs/-a,https://darbs.rimi.lv/jobs/5005807-precu-izvietotajs-a
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/4985259-zales-darbinieks-ce
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/4985241-zales-darbinieks-ce
Preču komplektētājs/-a - izvietotājs/-a,https://darbs.rimi.lv/jobs/4980572-precu-komplektetajs-a-izvietotajs-a
Ražošanas darbinieks/-ce Centrālajā virtuvē,https://darbs.rimi.lv/jobs/4971084-razosanas-darbinieks-ce-centralaja-virtuve
Pavārs/-e Centrālajā virtuvē,https://darbs.rimi.lv/jobs/4971066-pavars-e-centralaja-virtuve
Pavārs/-e,https://darbs.rimi.lv/jobs/4965601-pavars-e
Kasieris - konsultants/-e (info centrs),https://darbs.rimi.lv/jobs/4965504-kasieris-konsultants-e-info-centrs
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4965379-pardevejs-kasieris-e
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/4955604-zales-darbinieks-ce
Veikala vadītāja vietnieks/-ce,https://darbs.rimi.lv/jobs/4950146-veikala-vaditaja-vietnieks-ce
Konditors/-e,https://darbs.rimi.lv/jobs/4950143-konditors-e
Vecākais kasieris/-e,https://darbs.rimi.lv/jobs/4942098-vecakais-kasieris-e
Pārdevējs/-a (Express),https://darbs.rimi.lv/jobs/4935677-pardevejs-a-express
Maiznieks/-ce,https://darbs.rimi.lv/jobs/4935630-maiznieks-ce
Konditors/-e,https://darbs.rimi.lv/jobs/4935623-konditors-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4935579-pardevejs-kasieris-e
Pavārs/-e,https://darbs.rimi.lv/jobs/4922911-pavars-e
Konditors/-e,https://darbs.rimi.lv/jobs/4922895-konditors-e
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4922849-pardevejs-a-vitrinas-zona
Pavārs/-e,https://darbs.rimi.lv/jobs/4901210-pavars-e
Maiznieks/-ce,https://darbs.rimi.lv/jobs/4901002-maiznieks-ce
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4900973-pardevejs-kasieris-e
Vecākais kasieris/-e,https://darbs.rimi.lv/jobs/4897786-vecakais-kasieris-e
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/4897781-zales-darbinieks-ce
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/4897734-zales-darbinieks-ce
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4897157-pardevejs-a-vitrinas-zona
Konditors/-e,https://darbs.rimi.lv/jobs/4896648-konditors-e
Preču komplektētājs/-a - izvietotājs/-a,https://darbs.rimi.lv/jobs/4890901-precu-komplektetajs-a-izvietotajs-a
Pārdevējs/-a (Express),https://darbs.rimi.lv/jobs/4887838-pardevejs-a-express
Nodaļu pārzinis/-e,https://darbs.rimi.lv/jobs/4882981-nodalu-parzinis-e
Pārdevējs/-a (Express),https://darbs.rimi.lv/jobs/4879606-pardevejs-a-express
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4878696-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4872570-pardevejs-kasieris-e
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/4872536-zales-darbinieks-ce
Pavārs/-e,https://darbs.rimi.lv/jobs/4872493-pavars-e
Preču izvietotājs/-a,https://darbs.rimi.lv/jobs/4872454-precu-izvietotajs-a
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/4872446-zales-darbinieks-ce
Pārdevējs/-a (Express),https://darbs.rimi.lv/jobs/4866499-pardevejs-a-express
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4827000-pardevejs-kasieris-e
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4825305-pardevejs-a-vitrinas-zona
Kasieris - konsultants/-e (info centrs),https://darbs.rimi.lv/jobs/4825301-kasieris-konsultants-e-info-centrs
Maiznieks/-ce,https://darbs.rimi.lv/jobs/4825297-maiznieks-ce
Pavārs/-e,https://darbs.rimi.lv/jobs/4825293-pavars-e
Nodaļu pārzinis/-e,https://darbs.rimi.lv/jobs/4824896-nodalu-parzinis-e
Veikala vadītāja vietnieks/-ce,https://darbs.rimi.lv/jobs/4824305-veikala-vaditaja-vietnieks-ce
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4821258-pardevejs-a-vitrinas-zona
Nodaļu pārzinis/-e,https://darbs.rimi.lv/jobs/4820145-nodalu-parzinis-e
Vecākais kasieris/-e,https://darbs.rimi.lv/jobs/4820139-vecakais-kasieris-e
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4820131-pardevejs-a-vitrinas-zona
Preču izvietotājs/-a,https://darbs.rimi.lv/jobs/4820129-precu-izvietotajs-a
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4820122-pardevejs-kasieris-e
Pavārs/-e,https://darbs.rimi.lv/jobs/4820065-pavars-e
Zāles/ taromāta darbinieks/-ce,https://darbs.rimi.lv/jobs/4818178-zales-taromata-darbinieks-ce
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4818166-pardevejs-kasieris-e
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4818157-pardevejs-a-vitrinas-zona
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/4816429-zales-darbinieks-ce
Vecākais kasieris/-e,https://darbs.rimi.lv/jobs/4816423-vecakais-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4816415-pardevejs-kasieris-e
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4816325-pardevejs-a-vitrinas-zona
Maiznieks/-ce,https://darbs.rimi.lv/jobs/4816318-maiznieks-ce
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4816299-pardevejs-kasieris-e
Vecākais kasieris/-e,https://darbs.rimi.lv/jobs/4816270-vecakais-kasieris-e
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4816264-pardevejs-a-vitrinas-zona
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4816254-pardevejs-a-vitrinas-zona
Vecākais kasieris/-e,https://darbs.rimi.lv/jobs/4816118-vecakais-kasieris-e
Maiznieks/-ce,https://darbs.rimi.lv/jobs/4816092-maiznieks-ce
Konditors/-e,https://darbs.rimi.lv/jobs/4816078-konditors-e
Pavārs/-e,https://darbs.rimi.lv/jobs/4816061-pavars-e
Maiznieks/-ce,https://darbs.rimi.lv/jobs/4816049-maiznieks-ce
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4816028-pardevejs-kasieris-e
Nodaļu pārzinis/-e,https://darbs.rimi.lv/jobs/4815995-nodalu-parzinis-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4815978-pardevejs-kasieris-e
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4815969-pardevejs-a-vitrinas-zona
Konditors/-e,https://darbs.rimi.lv/jobs/4815960-konditors-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4814946-pardevejs-kasieris-e
Maiznieks/-ce,https://darbs.rimi.lv/jobs/4814930-maiznieks-ce
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/4814921-zales-darbinieks-ce
Nodaļu pārzinis/-e,https://darbs.rimi.lv/jobs/4814218-nodalu-parzinis-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4814217-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4813898-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4813897-pardevejs-kasieris-e
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/4813896-zales-darbinieks-ce
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4813894-pardevejs-kasieris-e
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4813893-pardevejs-a-vitrinas-zona
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4813892-pardevejs-a-vitrinas-zona
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4813890-pardevejs-kasieris-e
Pārdevējs - kasieris/-e,https://darbs.rimi.lv/jobs/4813885-pardevejs-kasieris-e
Zāles darbinieks/-ce,https://darbs.rimi.lv/jobs/4813882-zales-darbinieks-ce
Pārdevējs/-a (vitrīnas zonā),https://darbs.rimi.lv/jobs/4813865-pardevejs-a-vitrinas-zona
Vecākais kasieris/-e,https://darbs.rimi.lv/jobs/4813864-vecakais-kasieris-e